,author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count
312,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,This sick shit gotta stop,2022-06-15 02:52:57+00:00,0,0,0,0
313,2153530376,Shadow4x4,13,147,Adventure is out there. Step outside of what is so called normal and live your own adventure. Don’t live the normal life of others.,,Looks like hiking trails and rock climbing.,2022-06-15 02:09:25+00:00,0,0,3,0
314,458897999,JBergers23,409,2715,"Sports junkie, Go Green , blue flame club for life. Bergers Bunch 10-10-2020.","Wyoming, MI","Man, it's so hard watching the Tigers this year.",2022-06-15 02:03:00+00:00,0,0,0,0
315,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I want some lemonade 😣,2022-06-15 01:23:18+00:00,0,0,0,0
316,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Man I tried to get outta the Father’s Day plans, my dad said “You are going” 😂😂",2022-06-14 23:36:42+00:00,0,0,0,0
317,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH","Just set my Slack to OOO until next Monday, YALLLLLL 😍😍😍😍😍😍😍😍",2022-06-14 21:37:44+00:00,0,0,6,0
318,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",All my Columbus people are telling me it’s 100 degrees and everyone’s power is out. Meanwhile I’m out west up in the Mountains 😌 It’s a nice 71 with a breeze.,2022-06-14 19:50:18+00:00,0,1,12,0
319,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",How do birds physically exist in Wyoming? This wind is so extreme. Like I can barley walk around without getting pushed. How is a bird or bugs flying through the air?,2022-06-14 17:40:31+00:00,0,0,0,0
320,1314761987855978496,rcavictar,26,543,,"Mt. Hood, Oregon",does anyone know where I can watch camp lazlo,2022-06-14 17:20:53+00:00,0,0,0,0
321,1149928335797100544,tvnnerb,181,1392,"he/him, bi and secretly a spy 🌶",🤠,IT TASTES LIKE COLA?!?!,2022-06-14 05:50:14+00:00,0,0,4,0
322,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH","That shit is so cringy to think about but it’s just life, man. Most everyone has that same shit happen😂 Funny to think about",2022-06-14 05:25:54+00:00,0,0,2,0
323,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",When I was 16 I remember cuddling with my guy friends. At the time I had a girlfriend that I would cuddle with all the time and I remember this aggressive heart beat in my throat feeling like i had never felt when cuddling with my guy friends.,2022-06-14 05:23:40+00:00,0,1,2,0
324,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I’m done being there for mfs bc when it comes to me Shìt be different,2022-06-14 05:23:34+00:00,0,0,1,0
325,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",Im trying to think of another one 😂… OH. When I was like 10 I remember I would get very excited about making my male sims woohoo and kiss but I don’t think at that point I had even 💦,2022-06-14 05:21:23+00:00,0,1,4,0
326,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH","BITCH, I remember I was probably like 9 &amp; my friend told me he saw a naked man in a move called Silence of the lambs. I knew my parents had it so when my mom left i ran abs fast forwarded them VHS until I found the scene. I was very disappointed in what i found 😂😂😂😂😂",2022-06-14 05:15:14+00:00,0,1,3,0
327,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",I also remember pauseing the scene in The 13th Year when he turns into a merman and is shirtless 😂 And don’t even get me started on the crust I had on the guy from Luck Of The Irish😤😤,2022-06-14 05:13:24+00:00,0,1,4,0
328,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH","I remember when I was in gymnastics around 7, my coaches were usually OSU gymnasts and would work out shirtless. That was the first time I really got to sit back and appreciate the male body. I remember my one coach had chest hair and I was like🥵 That turn on has stuck with me😂",2022-06-14 05:11:16+00:00,0,1,2,0
329,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",I literally remember being like 4 years old and gettin excited over the scene in Hercules(THE CARTOON😂) when Hercules strap comes undone on his shirt and he’s like half shirtless. 💀,2022-06-14 05:08:46+00:00,0,1,4,0
330,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",What was y’all gay sexual awakening? I wanna know.,2022-06-14 05:06:34+00:00,1,8,10,0
331,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,I love listening to my friends on the Left explain how gas &amp; grocery prices are rising ‘everywhere’ - so it’s ok. 😂,2022-06-14 04:34:24+00:00,1,0,2,0
332,428624416,lexi_shannon,961,35417,impressive but unhinged. grand canyon mule guide.,"grand canyon, az",hi all yellowstone is closed and much of the park is flooded &amp; i have no service so i’m here to say i’m okay and we’re all safe at rosie and if i don’t respond it’s because we have no power and i’m trying to conserve battery ty 🤍,2022-06-14 04:07:20+00:00,0,0,12,1
333,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",Ya wanna know what’s here in Wyoming? Moths. Like what the fuck is up with that. Why are there so many moths. Can y’all get that out of control? Ya ain’t got a Starbucks in 20 miles but thank god you have hoards of MOTHS???,2022-06-14 03:57:42+00:00,0,1,1,0
334,1449357265,squillie81,190,638,Live simply. Dream big. Give love. Laugh a lot. University of Washington. Go dawgs #Huskies,"Seattle, WA","If Wiggins plays like this again he’s finals mvp, right?",2022-06-14 03:41:59+00:00,0,1,4,0
335,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",Side note. Is wavefront still a thing? It was cool af. It was on the beach.,2022-06-14 02:26:07+00:00,0,0,2,0
336,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",I remember when I was 20 I went to a music festival in Chicago with my friends and some homeless guy scared us into buying “coke” even tho none of us had ever done that. We like ran away from him after and looked at it. It was literally a baggy with white cardboard in it😂,2022-06-14 02:25:42+00:00,0,1,2,0
337,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"I want my hair done, I’m tired of being nappy headed?",2022-06-13 23:25:41+00:00,0,0,0,0
338,1564526125,elliewilhelm,335,8304,social worker. human advocate. wife. Mommy. runner. dog lover. sports. CHD. Ironheart teammate. TeamUltra. BLM. she/her.,"Cincinnati, OH","until I was out only because I was confused why I didn’t get my refill alert.  So now I’m out.  I get certain practices but I am a steady, consistent patient.  I just haven’t been sick for a year … and now I feel like this is punitive.  I almost want to bite the bullet and 3/",2022-06-13 23:09:17+00:00,0,1,1,0
339,1564526125,elliewilhelm,335,8304,social worker. human advocate. wife. Mommy. runner. dog lover. sports. CHD. Ironheart teammate. TeamUltra. BLM. she/her.,"Cincinnati, OH","literally down the hall, and within the same system, and I’m just very busy.  I’ve also been a patient of hers for 5 years.  Can you really not cut me any slack? Fill my med before I come in?  This just feels like an unnecessary barrier.  And I didn’t know she wouldn’t refill 2/",2022-06-13 23:09:17+00:00,0,1,1,0
340,1564526125,elliewilhelm,335,8304,social worker. human advocate. wife. Mommy. runner. dog lover. sports. CHD. Ironheart teammate. TeamUltra. BLM. she/her.,"Cincinnati, OH","Ok I’m sure it’s best practice but my PCP won’t refill my antidepressant that I’ve been taking for 7 years, until I come into the office. I work full time +, and have two kids.  She can clearly see my Gyn appointments, vitals, and BMP from March in the office adjacent 1/",2022-06-13 23:09:17+00:00,0,2,1,0
341,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Shoutout to the family who walked in right before close and let their kids mess up literally everything,2022-06-13 21:55:54+00:00,1,2,12,0
342,439861843,ucdsmoove,206,2442,why does it fucking matter,"Chicago, Indiana",G it’s crazy the one person I want to hear from….today I still haven’t 😂 keep that same energy,2022-06-13 21:48:06+00:00,0,0,0,0
343,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,Living wrong and I know it right,2022-06-13 20:17:50+00:00,0,0,1,0
344,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,They say time heals 🤧,2022-06-13 19:54:42+00:00,0,0,1,0
345,3393645544,TheReckonist,2523,22760,"@Twitch Partner | @Patreon Guy | Vids & Streams | 🇬🇧 in 🇺🇸 | Mental health advocate, Footy, F1 and Vidya Games",Grand Rapids via Manchester,"Am I the one that's gonna have to say 'it's not the size, it's how you use it'?? #Starfield",2022-06-13 17:40:56+00:00,0,0,0,0
346,1070745272458842113,LarryFieldsTCG,235,1673,PT Phoenix 2020 | Twitch Streamer | MTG Grinder | FAB Grinder |,"Grand Rapids, Michigan","Just requested time off the the reminder of the NRG season, can't wait to jam all the events. Wish Louisville was in the summer so I could scrub out and go to the amusement park lmao",2022-06-13 16:48:29+00:00,0,0,8,0
347,50140045,1bstrong,1300,24897,Our deepest fear is not that we are inadequate. Our deepest fear is that we are powerful beyond measure.,"Denver, CO",Pain meds time yeahhhhh injuries,2022-06-13 16:25:20+00:00,0,0,0,0
348,1303718171267006467,BrianSi58091784,1184,5356,It's People Like Me That Give People Like Me A Bad Name!!,"Hot Coffee, Mississippi",Does Anyone Know Of Any Gas Pumps Identifying As $1.95???,2022-06-13 13:54:47+00:00,0,0,0,0
349,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH","There are a couple lesbians back in Columbus that are the most toxic, narcissistic, psychos I have ever met. Like, girl. Are you proud of yourself? You’re serving second hand embarrassment to me, mama.",2022-06-13 13:25:55+00:00,0,0,0,0
350,172170250,flyyrxpop,605,78687,@flyyrxgaming @thepartypod @bpm_616 ————-cultivating consciousness through conversation.,5th dimension,"peace, love, and abundance to us all. 💜",2022-06-13 08:35:19+00:00,1,0,0,0
351,3244362548,BrendonMinchew,147,2382,,,"WHY did I move far away from home to avoid actually killing myself, just for my friends here to start killing themselves? I don’t want to do this anymore.",2022-06-13 06:42:11+00:00,0,0,0,0
352,172170250,flyyrxpop,605,78687,@flyyrxgaming @thepartypod @bpm_616 ————-cultivating consciousness through conversation.,5th dimension,french montana be dropping music like he in jail or something,2022-06-13 06:29:14+00:00,0,0,0,0
353,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,This boy be asking everybody about me like damn you really want the whole Wyoming to know we be talking,2022-06-13 05:28:35+00:00,0,0,0,0
354,835343604,PatriotPat_1776,224,2869,"Father, husband, combat veteran, stand up comedian, pro wrestling fan, video game nerd, writer","Liberty, MO",Small town churches treat salvation like it's a high school football rivalry,2022-06-13 05:27:44+00:00,0,0,1,0
355,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,Why do I feel the ‘Monkeypox’ vaccine is just the COVID-19 vaccine in a different box?,2022-06-13 05:01:20+00:00,0,0,2,0
356,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Damn my baby really got 3 yrs,2022-06-13 04:52:53+00:00,0,0,0,0
357,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"I can’t believe I just almost hit a deer, like wtfff you doing crossing 28th st anyways",2022-06-13 04:44:24+00:00,0,1,0,0
358,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",Im not sorry about this opinion at all. Raja should not of been top two this past week over The Viv. That was wild to me.,2022-06-13 03:27:54+00:00,0,0,3,0
359,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Mfs always IDn me like wtf I’m grown asfff,2022-06-13 03:09:23+00:00,0,0,0,0
360,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Ion understand why I’m this way,2022-06-13 02:45:28+00:00,0,0,0,0
361,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Mart really hate me lol,2022-06-13 02:44:49+00:00,0,0,0,0
362,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Only thing I be looking forward to nowadays is going to work.,2022-06-13 02:36:11+00:00,0,0,0,0
363,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I need to rewatch the last episode of szn 1 bc I do not remember Murder Night #PValley,2022-06-13 01:48:02+00:00,0,0,1,0
364,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I definitely feel alone out here,2022-06-13 01:47:22+00:00,0,0,0,0
365,68607523,GimmeDeseNpkins,5757,30513,"I'm just a nigga that was willing, that's it.
#BWA",PLANET OF THE APES,Don't beef over dat bitch or do shit for her cause you ain't shit but another swinging Dick for her.,2022-06-13 01:02:21+00:00,0,0,0,0
366,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Idk why he keep sending all the fuck niggas my way.,2022-06-13 00:38:23+00:00,0,0,0,0
367,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Really going thru some shit,2022-06-13 00:34:35+00:00,0,0,0,0
368,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My stomach hurt so bad,2022-06-13 00:29:49+00:00,0,0,0,0
369,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",I just dont understand how some people can argue politics with complete strangers on the internet all day long????,2022-06-12 23:55:47+00:00,0,2,10,0
370,27989422,B_Jammin,128,2686,"#Spartandawg and Detroit sports. Dog loving, whiskey drinking, weight lifting, wife loving liberal. Yup, I’m a unicorn.","Grand Rapids, MI",Turning this into a “hate my job” account.,2022-06-12 23:06:39+00:00,0,0,0,0
371,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Bro Ced gone call me n say “Let’s get a cooler” 😂😂😭,2022-06-12 22:58:38+00:00,0,0,1,1
372,173341020,kboworld,705,59569,I move like the president 🇺🇸🦅,United States,S/o Tiffany Stephanie they always use to come check for me,2022-06-12 22:09:24+00:00,0,0,0,0
373,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I hate when my siblings be in my room when I’m not home so bad bc why df did you mess my bed up wtf,2022-06-12 22:02:54+00:00,0,0,0,0
374,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"I really don’t remember getting home last night, that’s not ok",2022-06-12 21:56:19+00:00,0,0,0,0
375,429017371,drdominee,2494,45512,"Reformation historian, theologian, translator of Calvin’s Institutes, ordained @crcna. Anti-Xian Nationalism. Patriarchy is pagan. #WCT. Defend Ukraine 🇺🇦","Wyoming, MI","People who live in the 16th century thinking they can manage in the 21st. 

I mean, it worked for them. 

And their short lifespans.",2022-06-12 19:07:39+00:00,0,0,2,0
376,426244073,diptooth,466,7246,,"Falls City, NE",sciatica acting up down bad rn,2022-06-12 18:13:59+00:00,0,0,1,0
377,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH","I know I’m very lucky to get to travel across the country as regularly as I do, but damn I really just want to be home.",2022-06-12 18:13:56+00:00,0,0,6,0
378,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",Hi. I love bacon.,2022-06-12 16:51:58+00:00,0,2,17,0
379,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I wanna lay in bed all day but I gotta go to my dad house n Shìt 🤦🏾‍♀️,2022-06-12 16:34:23+00:00,0,0,0,0
380,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I lowkey wanted to go to work today  bc I need some money,2022-06-12 16:23:50+00:00,0,0,0,0
381,23974495,lady_bear11,212,3033,::::::::HINONO’EISEI::::::::OOHENUMPA::::::::,"Mill Creek, Wyoming",Not only do we have to be ready physically and mentally but also spiritually so we have to take care of ourselves and make sure we go in there with good thoughts and intentions. This is me on the airplane ready to head to DC from Chicago. It was the middle of the week…,2022-06-12 15:12:31+00:00,0,0,0,0
382,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",What if I had Taco Bell rn? Could you imagine? Life would be good.,2022-06-12 06:47:03+00:00,0,0,5,0
383,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I feel drunk then a mfa and this shower didn’t help 🤦🏾‍♀️,2022-06-12 06:17:37+00:00,0,0,1,0
384,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I’m so drunk don’t make no sense,2022-06-12 05:08:00+00:00,0,0,0,0
385,343017494,MeanMisterKien,15067,27343,"Author of EXTINCTION THEORY (@UGAPress 10/15/2022, National Poetry Series).

Writer & Producer for PLAYERS (Paramount+). Ex @riotgames. @kundimanforever fellow.","Los Angeles, CA",my vegetarian friend got served polenta and thought it was placenta for a while. he still ate it -- that's someone who is super averse to conflict 😆,2022-06-12 04:21:26+00:00,0,1,39,0
386,2196194656,veroyolanda_,193,18387,•29 year old lady Sag ☼ |Taurus ☽ | Cancer ⤒ •Latina •5’2’ with some attitude. •Mexican vanilla. •✨Chronically ill✨ ☼☾ SC-IG: veronicayolanda 👸🏼🌵🌙🖤 ♐︎,Michigan,I hate feeling alone.,2022-06-12 03:22:37+00:00,0,0,0,0
387,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI","For a team like the Rangers, this playoff run is exactly what you need. Getting the experience the way they did especially for the young guys can only benefit them. They had a good season",2022-06-12 03:19:11+00:00,0,1,1,0
388,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH","This may shake the gay community but harnesses will never be fashion or glamour. They’re very pick me. They give, in like opinion, slight cringe factor.",2022-06-12 02:55:39+00:00,0,1,4,0
389,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,"Loyalty before the love, that bond hard to break 🤞🏾❕",2022-06-12 01:14:13+00:00,0,0,0,0
390,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",i HATE when they interview coaches mid-game,2022-06-12 00:41:08+00:00,0,3,12,0
391,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,I’m gone shine like a 💎 in the dark 😈,2022-06-11 23:43:03+00:00,0,0,0,0
392,1256675523465564165,gambombs,287,11537,"Pro bono Hubris detection. Ruthless enthusiast. Doofus.
Humor, Meaning and the Everyday
#RaiderNation #DetroitRoots",On the 2 and 4,I have a desperate need for everyone to know how little I care about certain things.,2022-06-11 21:57:15+00:00,0,0,0,0
393,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,"I go hard by myself, I don’t need no supervision  😤🦍❕",2022-06-11 20:31:34+00:00,0,0,0,0
394,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,Love &amp; Heartbreak sound the same,2022-06-11 18:50:10+00:00,0,0,0,0
395,89506217,Raidger4,748,168452,A sports fan that has experienced some of the worst heartaches in sports history. I guess I’m into being tortured. I also like kittens.,951,I think I’m gonna have a buffalo burger,2022-06-11 18:38:01+00:00,0,0,0,0
396,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,"I keep my right hand to God, pray he keep me on the right path 🙏🏾",2022-06-11 17:35:27+00:00,0,0,0,0
397,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH",I’m just shook she even knows who they even are let alone know that they dated and has drama ??? 😂,2022-06-11 17:09:30+00:00,0,0,4,0
398,1437595066609004549,3bitchesandagay,1087,1994,"Dog dad to three, fitness, friends, thirst traps, politics, memes and all that gay shit.","Columbus, OH","I don’t think I give my mom enough credit. She was just like, “Did you see Justin Bieber has that virus that’s making his face go paralyzed? That’s what he gets for doing Selena dirty” 😂",2022-06-11 17:03:28+00:00,0,1,8,0
399,71896925,_JoeSeppi,3775,132121,Flatbed trucker trying to save the supply chain crisis one delivery at a time. Jokes rule. Orientation every Monday DM for more details. Mets fan. cries a lot,,The year is 2022 and I just saw a dude with a goatee and a vape. Down bad doesn’t even begin to describe it,2022-06-11 13:45:18+00:00,1,5,23,0
400,3393645544,TheReckonist,2523,22760,"@Twitch Partner | @Patreon Guy | Vids & Streams | 🇬🇧 in 🇺🇸 | Mental health advocate, Footy, F1 and Vidya Games",Grand Rapids via Manchester,I cannot express how bad the last 24 hours have been. Mrs Reck and I caught the noro virus or the strongest stomach virus of all time. Fever is now below 100 for the first time. Starting to feel better. oof. Wouldn't wish that on my worst enemy. 🤢🤮🤧🥵🥶,2022-06-11 13:36:53+00:00,0,1,6,0
401,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",We really took guys like Ben Wallace for granted man. Defense just isnt appreciated anymore like it used to,2022-06-11 13:33:38+00:00,0,0,5,0
402,71896925,_JoeSeppi,3775,132121,Flatbed trucker trying to save the supply chain crisis one delivery at a time. Jokes rule. Orientation every Monday DM for more details. Mets fan. cries a lot,,Good morning to fans of teams that don’t need to win 9 games in a row to overcompensate for a crybaby fanbase ONLY,2022-06-11 13:18:22+00:00,5,21,59,0
403,1012647837606268929,thee_sami,407,4674,umich alum,"Los Angeles, CA",Do you like coleslaw,2022-06-11 06:43:05+00:00,0,0,1,0
404,1508620349507788802,floridaaboijay,145,2995,🤣 I’m back hoesss don’t delete my shit this time,,Finna cut my hair lol ain’t got the time dawg,2022-06-11 04:48:05+00:00,0,0,0,0
405,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Ima be so tired ina morning bc Im not used to working 1st shift anymore smh,2022-06-11 04:40:29+00:00,0,0,0,0
406,71896925,_JoeSeppi,3775,132121,Flatbed trucker trying to save the supply chain crisis one delivery at a time. Jokes rule. Orientation every Monday DM for more details. Mets fan. cries a lot,,"Some early side effects of listening to nonstop episodes of Dateline for 11 consecutive hours, every day:

-I’m convinced there are bodies buried in every single back yard in this country
-I feel a need to tweet even more to establish a rock solid alibi and digital footprint",2022-06-11 02:30:51+00:00,1,3,14,0
407,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My problem is I think I need to go to every concert Lil Durk performing 😂,2022-06-11 02:01:23+00:00,0,1,0,0
408,1358651658,_amylaurenxo,648,58103,bíi apsáalooke - sc: amylaurenleider • BLUEDEVILNATION💙🏀🖤 dog mom 🐾,Montana,I’ve always wanted to come to Grand Teton National Park &amp; im here.. I could literally cry it’s so beautiful 🏔🥹,2022-06-11 01:27:07+00:00,0,0,3,0
409,982794835714179072,InglinTim,189,702,It’s okay I don’t like me either! 👻: Timmy-65,"Gooding, ID",I ain’t got nothin to prove to people who hate,2022-06-11 01:14:13+00:00,1,1,4,0
410,437325282,FoETwan,357,43801,Family over everything.,"Grand Rapids, MI",Just watch Draymond go 1-8 on warm ups. He’s ready 🔥🔥🔥,2022-06-11 00:27:36+00:00,0,0,0,0
411,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I hate these thin ass walls I can hear everything adw ina basement,2022-06-10 23:38:37+00:00,0,0,0,0
412,841022578235985920,onecurioustrvlr,290,560,Outdoor Freelance + Travel Writer 🏳️‍🌈 | Words in @backpackermag @theoutbound @chicagotribune | Chicago @mappyhour lead 🌲 | Big fan of Midwest adventure 📌,"Chicago, IL","I’ve been to 11 states in the last month – including a road trip to CA from Chicago, hiking in Sedona, and a quick trip up to Traverse City, MI. #freelancelife 🥵🔥☀️😊",2022-06-10 23:36:05+00:00,0,0,7,0
413,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I’m really about to move outta the way!!!,2022-06-10 23:25:14+00:00,0,0,0,0
414,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"This man gone message me “Hey I live in Hawaii but in GR on vacation can you do my daughter hair” Yeahh NOOOO, you not about to kill me, who even vacations to Grand Rapids, MI df😂",2022-06-10 23:24:13+00:00,0,0,2,0
415,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My mama friend gone ask me to go to the liquor store with her… mhm lady I am ona cleanse.,2022-06-10 23:14:36+00:00,0,1,0,0
416,1071701052485816320,SigmaCaldera,632,3205,(Home) Drummer/Musician | WAR KNIGHT | Mental Health Advocate | Fallujah | Studio Artist | Cancer Survivor | Streamer | Let's Thrash Some Tables | (He/Him),"California, USA","Hey, just a quick heads up. 

I love you. You’re doing great 💙🤙",2022-06-10 21:57:07+00:00,1,2,18,0
417,1129710766817468422,WGCPool,80,230,,81 Mount Pleasant Avenue 45215,Going to give it a go for some evening swimming. Opening back up at 6:00. Come enjoy the Burger Bar in the 19th Hole and some swimming! Hope to see you tonight!,2022-06-10 21:23:56+00:00,0,0,0,0
418,1129710766817468422,WGCPool,80,230,,81 Mount Pleasant Avenue 45215,We are closed at the moment. Looks like the rain may last until 5:00 or so this evening. We will keep you posted about this evening.,2022-06-10 19:25:03+00:00,0,0,1,0
419,429017371,drdominee,2494,45512,"Reformation historian, theologian, translator of Calvin’s Institutes, ordained @crcna. Anti-Xian Nationalism. Patriarchy is pagan. #WCT. Defend Ukraine 🇺🇦","Wyoming, MI","“‘If our beliefs tell us one thing, and the needs of real people tell us another, can there be any question of which we should listen to?’” 2/3",2022-06-10 18:54:18+00:00,0,1,6,0
420,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,Nobody know how I’m feeling because I hide it 🤐,2022-06-10 17:54:58+00:00,1,0,1,0
421,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Isaiah Barnes is going to have a major role on this basketball team next year,2022-06-10 17:40:55+00:00,6,6,109,0
