,author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count,clean_text,label,prob,Suicide Risk Stratification
440,18601757,intelboy,22,3019,,"Sheridan,Wy",#RestoreJoJo. You have done a great deserves to your brand being #twittercansuckit she does so much good in rational thinking and possess a mind of balance.,2022-06-09 20:04:07+00:00,0,0,0,0, restorejojo  you have done a great deserves to your brand being  twittercansuckit she does so much good in rational thinking and possess a mind of balance ,1,0.5149121803100507,Low Risk
441,18601757,intelboy,22,3019,,"Sheridan,Wy","Okay, #RyanKelley it is quite the near past history it seems that a majority of Republican senators and hopefuls are being either arrested, or indicted by the law. I have yet to see or hear of Democrat do or done the same... I could be wrong, or right",2022-06-09 19:48:05+00:00,0,0,0,0,okay   ryankelley it is quite the near past history it seems that a majority of republican senators and hopefuls are being either arrested  or indicted by the law  i have yet to see or hear of democrat do or done the same    i could be wrong  or right,0,0.0034395353212847363,None
442,1317617554446290948,LanonnaN,2,44,there's only one of me,,We are being slaughtered like sheep. It is not safe for people thT look like me.Big mama was right we living in our last days!! #JUSTICEFORPATRICKLYOYA,2022-06-09 19:35:41+00:00,0,1,1,0,we are being slaughtered like sheep  it is not safe for people tht look like me big mama was right we living in our last days    justiceforpatricklyoya,0,0.050986846876214166,None
443,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Michigan about to be the first school to have a former QB join the PGA Tour,2022-06-09 18:51:13+00:00,5,5,125,2,michigan about to be the first school to have a former qb join the pga tour,0,0.0051267877031263166,None
444,1292180137707024387,LauraPaparazzi,129,959,"Sometimes it takes balls to be a women. You like to laugh? follow Laura Rocks Jewelry
on poshmark https://t.co/Qx7pmBfeR6 and Google 🤘I no longer sell paparazzi!",West Michigan,Make an offer,2022-06-09 18:45:53+00:00,0,0,1,0,make an offer,1,0.6198537462325348,Low Risk
445,792588176,ugotbri,321,13106,wildland firefighter & arborist with a passion for spaghetti | she/her | BLM,Some stupid fucking tree,Not the feds of the town we’re in  shooting a bunch of ground squirrels right where we are camping out for training and leaving all of there corpses  littered around our tents,2022-06-09 18:37:24+00:00,0,2,1,0,not the feds of the town we re in  shooting a bunch of ground squirrels right where we are camping out for training and leaving all of there corpses  littered around our tents,0,0.015335018430051287,None
446,934863513629081600,HexorMarhetbar,2023,3176,"James - Co-Founder of Hexterminators Entertainment. Content Creator on @Youtube & @Twitch, Disabled Veteran.

business emails: hexormarhetbar@gmail.com","Washington, USA","Vod is on twitch. Watch near the end for the eruption.

I'll be going back live shortly. Took a break to put equipment back on truck and walk around the boardwalk..

Going to be driving around Yellowstone again today.  

Will have a few areas that cause disruptions.",2022-06-09 15:49:25+00:00,1,1,5,0,vod is on twitch  watch near the end for the eruption   i ll be going back live shortly  took a break to put equipment back on truck and walk around the boardwalk    going to be driving around yellowstone again today     will have a few areas that cause disruptions ,0,0.015326210904555418,None
447,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"When I wear Jordan’s I feel outta place, ima Yeezys typa girl lol",2022-06-09 14:19:42+00:00,1,0,0,0,when i wear jordan s i feel outta place  ima yeezys typa girl lol,0,6.162554179700544e-06,None
448,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Apple car play will get you caught up so bad 😂,2022-06-09 07:09:15+00:00,0,0,0,0,apple car play will get you caught up so bad  ,0,0.013076969344098566,None
449,1527826465,WyoBio,791,1408,"Fostering the understanding, appreciation and conservation of biological diversity through innovative research, education, and outreach.","Laramie, WY","For each plant, there’s a photo, description, along with soil, water and sun requirements! 

What are you planting this year?",2022-06-09 03:30:18+00:00,0,0,0,0,for each plant  there s a photo  description  along with soil  water and sun requirements    what are you planting this year ,0,3.23729395094969e-05,None
450,1527826465,WyoBio,791,1408,"Fostering the understanding, appreciation and conservation of biological diversity through innovative research, education, and outreach.","Laramie, WY",This is the time of the year when our fingers are itching to get in the dirt and when seed packets are singing our names. It's gardening season!…,2022-06-09 03:30:16+00:00,0,1,2,0,this is the time of the year when our fingers are itching to get in the dirt and when seed packets are singing our names  it s gardening season  ,0,0.0007647667456710539,None
451,203781381,preettyasapeach,706,30014,"🍑 nice, but not nice.",,"My neph every-time I’m about to leave his house “But, but just stay here” 🥺😩❤️ my hearttttttt",2022-06-09 01:35:53+00:00,0,0,1,0,my neph every time i m about to leave his house  but  but just stay here       my hearttttttt,1,0.9129076004165055,High Risk
452,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Ion got shit to wear I’m sick asfff,2022-06-09 01:31:32+00:00,0,0,0,0,ion got shit to wear i m sick asfff,0,0.12760621678521386,None
453,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Keep my shit red or dye it black?,2022-06-09 01:29:29+00:00,0,0,0,0,keep my shit red or dye it black ,0,0.0047915448103395715,None
454,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Im so pretty,2022-06-09 01:26:15+00:00,0,0,0,0,im so pretty,0,0.35796422460483523,None
455,1149928335797100544,tvnnerb,181,1392,"he/him, bi and secretly a spy 🌶",🤠,"i just heard my aunt say, while on the phone with my mom; “if i hear another goddamn thing about pride month, i’m just gonna slit my wrists…”",2022-06-09 00:35:41+00:00,0,1,8,0,i just heard my aunt say  while on the phone with my mom   if i hear another goddamn thing about pride month  i m just gonna slit my wrists  ,1,0.8949758186635237,Moderate Risk
456,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,"I can feel it coming in the air tonight, Oh Lord😎",2022-06-08 23:56:46+00:00,0,0,0,0,i can feel it coming in the air tonight  oh lord ,0,0.25148649305594495,None
457,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"Ironically, Joe and Jill thought everyone would love them. 

#BidensAmerica",2022-06-08 22:44:51+00:00,0,0,0,0,ironically  joe and jill thought everyone would love them     bidensamerica,0,0.08005784974367589,None
458,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,Media outlets can spew whatever lies &amp; alibis they want about the economy - every American that pays for gas / groceries knows that this inflation is intentionally self-inflicted.,2022-06-08 21:47:17+00:00,0,1,0,0,media outlets can spew whatever lies  amp  alibis they want about the economy   every american that pays for gas   groceries knows that this inflation is intentionally self inflicted ,0,0.12638549540992855,None
459,1325793458,vicfoster44,490,5683,northeastern grad. neuroscience researcher. college is a pyramid scheme. opinions are my own and not the views of my (future) employer.,"San Mateo, CA",I feel slightly bad for Kanye bc ik feet Davidson would be SUCH a fun stepdad lmao,2022-06-08 20:46:15+00:00,0,0,2,0,i feel slightly bad for kanye bc ik feet davidson would be such a fun stepdad lmao,0,3.184381260303792e-05,None
460,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I need a peace of mind,2022-06-08 20:14:39+00:00,0,0,0,0,i need a peace of mind,1,0.8389487464944659,Moderate Risk
461,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,About to start doing on daily walks,2022-06-08 20:14:16+00:00,0,0,0,0,about to start doing on daily walks,0,0.40336001709522795,None
462,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Yawppp I’m bouta get those orange yeezy slides now 😭😭 orange look good on my skin,2022-06-08 19:24:01+00:00,0,0,0,0,yawppp i m bouta get those orange yeezy slides now    orange look good on my skin,0,8.937563617956181e-06,None
463,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Hell nah these late nights gotta end, these bags big asfff",2022-06-08 17:24:44+00:00,0,0,0,0,hell nah these late nights gotta end  these bags big asfff,0,0.06832230289586626,None
464,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Cedric and Jordan my cousins but more like my big brothers 💯,2022-06-08 16:59:38+00:00,0,0,0,0,cedric and jordan my cousins but more like my big brothers  ,0,0.0021459114455511987,None
465,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Saudi need to tell her friend to stay out my dms, ion want em😭",2022-06-08 16:56:53+00:00,0,0,0,0,saudi need to tell her friend to stay out my dms  ion want em ,0,0.0017785980540875553,None
466,2577919497,iAmErikGonzalez,270,13533,Chances Make Champions. Freedom 25.,"Grand Rapids, MI",Fuck resellers fucking bums 😭,2022-06-08 16:56:02+00:00,1,0,0,0,fuck resellers fucking bums  ,0,0.17167345362389932,None
467,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Everytime I try to take a nap, my phone slaps 🙄",2022-06-08 16:51:27+00:00,0,0,0,0,everytime i try to take a nap  my phone slaps  ,0,0.10354174655028506,None
468,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Idk if I wanna come chill or cute asf tonight,2022-06-08 16:02:54+00:00,0,1,0,0,idk if i wanna come chill or cute asf tonight,0,0.00011570795457126074,None
469,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Man just cause you my cousin bitch don’t mean you gotta be cool with me, I’m not you Shìt he be doing 😂",2022-06-08 14:21:19+00:00,0,0,1,0,man just cause you my cousin bitch don t mean you gotta be cool with me  i m not you sh t he be doing  ,0,0.009144595191547767,None
470,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Ion even know why 30 yr olds b tynna talk to me, I would never my mama in her 30s 😂😂😂😂",2022-06-08 14:15:23+00:00,1,0,1,0,ion even know why    yr olds b tynna talk to me  i would never my mama in her   s     ,0,0.004131811639159405,None
471,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I gotta throw up so bad Wtf,2022-06-08 14:14:11+00:00,0,0,0,0,i gotta throw up so bad wtf,0,0.05550359006099284,None
472,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Make sure you doing better and LOOK better than me before you ever hop on tip bc you abouta be so many ugly ass bitches,2022-06-08 14:10:26+00:00,0,0,0,0,make sure you doing better and look better than me before you ever hop on tip bc you abouta be so many ugly ass bitches,0,0.015368663787788424,None
473,20021770,Kash_Shaikh,18886,42419,"President & CMO, United International Baseball League (UIBL); Founder & Chairman BSB, BSB Sports & Besomebody, Inc. | #Inc5000 | #Fast55 | #E360 🙏⚾️","Cincinnati, OH // Houston, TX","Folks don’t even have common courtesy these days, let alone an ounce of professionalism. We’ve been dealing with dozens of contractors due to a house remodel, and I travel quite a bit for work, and I’ve seen bad attitudes and rude behavior everywhere.",2022-06-08 12:23:48+00:00,1,1,1,0,folks don t even have common courtesy these days  let alone an ounce of professionalism  we ve been dealing with dozens of contractors due to a house remodel  and i travel quite a bit for work  and i ve seen bad attitudes and rude behavior everywhere ,1,0.9791177058719108,High Risk
474,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Hell nah the liquor bc giving me bad ass headaches,2022-06-08 11:32:31+00:00,0,0,0,0,hell nah the liquor bc giving me bad ass headaches,0,0.17711258434388502,None
475,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Y’all don’t know how bad I held my throw up down tonight, couldn’t go out Pusey around gang 😂",2022-06-08 06:59:10+00:00,0,0,4,0,y all don t know how bad i held my throw up down tonight  couldn t go out pusey around gang  ,1,0.7232263463520048,Moderate Risk
476,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I want all the hurt n pain to be over with,2022-06-08 06:54:04+00:00,0,0,0,0,i want all the hurt n pain to be over with,1,0.8379275492916827,Moderate Risk
477,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I just want to fall off the face of the earth,2022-06-08 06:46:40+00:00,0,0,0,0,i just want to fall off the face of the earth,1,0.7994866364398587,Moderate Risk
478,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Gotta stop mixing my Monaco’s with hard liquor,2022-06-08 06:38:12+00:00,0,0,0,0,gotta stop mixing my monaco s with hard liquor,0,0.1090238109079488,None
479,4651500381,be_nice_pleaze,236,656,UIUC,"Champaign, IL",going on backpacking trips where i tell myself the whole time i will never touch another cig then immediately smoking a cig after one beer will be the death of me,2022-06-08 05:27:42+00:00,0,0,7,0,going on backpacking trips where i tell myself the whole time i will never touch another cig then immediately smoking a cig after one beer will be the death of me,1,0.7156595100146887,Moderate Risk
480,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Tequila gets me activated so bad,2022-06-08 04:52:26+00:00,0,0,0,0,tequila gets me activated so bad,0,0.32300462431382465,None
481,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,A bitch know not to say shit directly to me,2022-06-08 04:27:58+00:00,0,0,0,0,a bitch know not to say shit directly to me,0,0.14874171486956833,None
482,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Can’t make me mad over no nigga that be begging for money,2022-06-08 04:00:46+00:00,0,0,0,0,can t make me mad over no nigga that be begging for money,0,0.050330034413743445,None
483,1307765352252743680,ungenderfied,522,9640,he/it+ 24 + big strong manly man + bi as all hell + sexualized autism {18+ content}  (nudes/mutuals only: @nutgut69),,thinking abt this dream i had where i was in a very sweet relationship and the sun was shining everywhere and they stood up for me but also it was w one of my mutuals so if i ever need defending at least one of yall shouldnt disappoint me,2022-06-08 03:04:27+00:00,0,1,9,0,thinking abt this dream i had where i was in a very sweet relationship and the sun was shining everywhere and they stood up for me but also it was w one of my mutuals so if i ever need defending at least one of yall shouldnt disappoint me,0,4.247362191644917e-05,None
484,1307765352252743680,ungenderfied,522,9640,he/it+ 24 + big strong manly man + bi as all hell + sexualized autism {18+ content}  (nudes/mutuals only: @nutgut69),,also a bison got really close to me while i was smoking and was about a foot away from possibly being gored so thats nice,2022-06-08 01:01:52+00:00,0,1,5,1,also a bison got really close to me while i was smoking and was about a foot away from possibly being gored so thats nice,0,0.06856125521497503,None
485,1307765352252743680,ungenderfied,522,9640,he/it+ 24 + big strong manly man + bi as all hell + sexualized autism {18+ content}  (nudes/mutuals only: @nutgut69),,"turned in my keys to my boss and she said i was a disappointment and let everyone down bc i was quitting… for my health bc i literally wasnt able to work for 80% of the time ive been at the park and letting everyone down that way

dont fucking remind me",2022-06-08 01:00:49+00:00,0,4,13,0,turned in my keys to my boss and she said i was a disappointment and let everyone down bc i was quitting  for my health bc i literally wasnt able to work for     of the time ive been at the park and letting everyone down that way  dont fucking remind me,1,0.9090892889363411,High Risk
486,2196194656,veroyolanda_,193,18387,•29 year old lady Sag ☼ |Taurus ☽ | Cancer ⤒ •Latina •5’2’ with some attitude. •Mexican vanilla. •✨Chronically ill✨ ☼☾ SC-IG: veronicayolanda 👸🏼🌵🌙🖤 ♐︎,Michigan,There’s a thing on bumble called bumble BFF! Where you can make friends! I swear TikTok be teaching me new things everyday.,2022-06-07 22:19:53+00:00,0,0,0,0,there s a thing on bumble called bumble bff  where you can make friends  i swear tiktok be teaching me new things everyday ,0,0.00010503976730668498,None
487,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Man what, I go on vacation next month I’m excited",2022-06-07 22:17:10+00:00,0,1,0,0,man what  i go on vacation next month i m excited,0,0.4154439109496152,None
488,1070745272458842113,LarryFieldsTCG,235,1673,PT Phoenix 2020 | Twitch Streamer | MTG Grinder | FAB Grinder |,"Grand Rapids, Michigan","I laugh reading tweets of the complains about players losing their deck for this sunday. You accept the risk when you play the busted deck in any format, it's why I know better to purchase Ragavan for modern 😅",2022-06-07 16:46:43+00:00,0,1,7,0,i laugh reading tweets of the complains about players losing their deck for this sunday  you accept the risk when you play the busted deck in any format  it s why i know better to purchase ragavan for modern  ,0,2.799603130914373e-05,None
489,1304080379670822913,NRCycling,72,1502,Cyclist•Trek Bikes•Trek-Segafredo•Sports Fan•Packers•Braves•Stars•Pacers•Cincinnati is my favorite sports town•Michigan State and Virginia,"North Byron, MI",Never thought I’d say that Wout celebrated too soon..  😳 #Dauphine,2022-06-07 15:29:01+00:00,0,0,0,0,never thought i d say that wout celebrated too soon       dauphine,0,0.35561048783253696,None
490,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"I’m good on all niggas, I rather be alone!!!",2022-06-07 07:35:09+00:00,0,0,0,1,i m good on all niggas  i rather be alone   ,0,0.03776631210769492,None
491,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,One of my brothers need to have a daughter asap,2022-06-07 07:32:44+00:00,0,0,0,0,one of my brothers need to have a daughter asap,1,0.6965957942882963,Low Risk
492,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",I feel like it needs to be Tampa and Colorado in the final,2022-06-07 03:15:04+00:00,0,1,2,0,i feel like it needs to be tampa and colorado in the final,0,0.33515031442855214,None
493,458897999,JBergers23,409,2715,"Sports junkie, Go Green , blue flame club for life. Bergers Bunch 10-10-2020.","Wyoming, MI",You go to the box and you feel shame.,2022-06-07 02:41:00+00:00,0,0,1,0,you go to the box and you feel shame ,1,0.6491410362716163,Low Risk
494,805865380673679360,BrokawTim,1029,13819,"Retired Proud BOOMER ...former Texan
 I believe in Democratic values yet Independant. Wind power!!!!!  🚫DM's  #Independant  YES wind generators ! #BlueCrew","Wyoming, USA","I have always lived my life very frugal... cook my meals.. and leftovers for days... and adapted to the inflation  .  As you can as well... 
The monetary situation has been here before..  think smart.. thing frugal... think USA will survive.. ALL Citizens..all races. All beliefs",2022-06-07 02:31:08+00:00,0,0,0,0,i have always lived my life very frugal    cook my meals   and leftovers for days    and adapted to the inflation     as you can as well     the monetary situation has been here before    think smart   thing frugal    think usa will survive   all citizens  all races  all beliefs,1,0.8970927462756609,Moderate Risk
495,1564526125,elliewilhelm,335,8304,social worker. human advocate. wife. Mommy. runner. dog lover. sports. CHD. Ironheart teammate. TeamUltra. BLM. she/her.,"Cincinnati, OH","I went to grab one of my “house” sweaters - oversized, long, open front sweaters tonight and my daughter nearly cried “I want sweaters like that mommy.”  Like obviously I’ll buy you a few bc you really get the snuggle vibe. It’s the best vibe. I love this age 💗 #four",2022-06-07 02:29:06+00:00,0,0,2,0,i went to grab one of my  house  sweaters   oversized  long  open front sweaters tonight and my daughter nearly cried  i want sweaters like that mommy    like obviously i ll buy you a few bc you really get the snuggle vibe  it s the best vibe  i love this age    four,0,7.696992771631507e-07,None
496,1497433264235192320,SolarisRazi,430,356,A Saga: 🫶🏾 ♐️🇯🇲 🏳️‍🌈,Texas,It’s in my moment of silence that I’ve conveyed the most expression. Abandon the assumption that my stillness is just that. You just have to look. See the chaos. Then tell me who should be scared.,2022-06-07 01:05:36+00:00,0,0,1,0,it s in my moment of silence that i ve conveyed the most expression  abandon the assumption that my stillness is just that  you just have to look  see the chaos  then tell me who should be scared ,1,0.9852872033602151,High Risk
497,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",As a non Bruins fan this makes no sense to me at all. Someone talk to me,2022-06-06 23:07:29+00:00,0,2,4,0,as a non bruins fan this makes no sense to me at all  someone talk to me,0,0.07586877154778587,None
498,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI","Death, taxes, bad calls for Michigan against Louisville",2022-06-06 20:39:23+00:00,10,0,187,1,death  taxes  bad calls for michigan against louisville,0,0.475706051681882,None
499,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",That is absurd… what’s the point of review man,2022-06-06 20:38:16+00:00,2,2,40,0,that is absurd  what s the point of review man,0,0.16802110752928373,None
500,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Holy crap we just got so lucky,2022-06-06 20:34:23+00:00,0,1,5,0,holy crap we just got so lucky,0,0.15392458898547168,None
501,2337526420,conway__vinny,2376,35917,fly high Diend 🕊 | orioles ravens capitals and Alabama |,"Tuscaloosa, AL",Babe I know rent is due but I need this new 56 degree so I can shoot a 97 instead of a 99,2022-06-06 20:21:05+00:00,0,1,6,0,babe i know rent is due but i need this new    degree so i can shoot a    instead of a   ,1,0.6898479458139976,Low Risk
502,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI","Could we get a Michigan network kinda like Texas has with Longhorn network?

I feel like Michigan has a big enough fanbase and it would be cool to watch sports other than football and basketball consistently",2022-06-06 20:03:53+00:00,12,14,254,1,could we get a michigan network kinda like texas has with longhorn network   i feel like michigan has a big enough fanbase and it would be cool to watch sports other than football and basketball consistently,0,1.3160175528643184e-07,None
503,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Didn’t think of the injury risk nvm. Just juice the balls again,2022-06-06 20:01:37+00:00,0,1,8,0,didn t think of the injury risk nvm  just juice the balls again,0,0.0657182527741761,None
504,328017437,MGastorf,6456,62464,I am still trying to figure out who I am,"Oklahoma, USA","Oh fuck, I am feeling the altitude. If I die please know I was happy and on vacation",2022-06-06 19:57:09+00:00,0,1,26,0,oh fuck  i am feeling the altitude  if i die please know i was happy and on vacation,1,0.711585358885148,Moderate Risk
505,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",This team is SCORCHING hot right now!,2022-06-06 19:43:15+00:00,0,1,15,0,this team is scorching hot right now ,0,0.021278735349397587,None
506,137089082,corydtweets,929,149679,"hockey and baseball - Dallas Stars #TexasHockey 🏒, Texas Rangers #StraightUpTX ⚾️ Chelsea FC ⚽️ F1 🏎 #scodux 🦆🏈",Dallas / Fort Worth ,Love my job but we’re fighting the wind today so we’re not having too much fun.,2022-06-06 19:08:54+00:00,0,0,1,0,love my job but we re fighting the wind today so we re not having too much fun ,1,0.7257837584746899,Moderate Risk
507,2196194656,veroyolanda_,193,18387,•29 year old lady Sag ☼ |Taurus ☽ | Cancer ⤒ •Latina •5’2’ with some attitude. •Mexican vanilla. •✨Chronically ill✨ ☼☾ SC-IG: veronicayolanda 👸🏼🌵🌙🖤 ♐︎,Michigan,Like why can’t I have friends who genuinely care about me and understand my health issues.,2022-06-06 18:35:30+00:00,0,0,0,0,like why can t i have friends who genuinely care about me and understand my health issues ,1,0.9541826457461722,High Risk
508,2196194656,veroyolanda_,193,18387,•29 year old lady Sag ☼ |Taurus ☽ | Cancer ⤒ •Latina •5’2’ with some attitude. •Mexican vanilla. •✨Chronically ill✨ ☼☾ SC-IG: veronicayolanda 👸🏼🌵🌙🖤 ♐︎,Michigan,"When you find out people don’t like you anymore, when you’ve been nothing but nice and caring toward them.  It hurts. 😞💔",2022-06-06 18:25:22+00:00,0,0,0,0,when you find out people don t like you anymore  when you ve been nothing but nice and caring toward them   it hurts    ,1,0.9937378753946458,High Risk
509,108696330,tmj_KAL_HRTA,124,947,"Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Kalamazoo, MI. Need help? Tweet us at @CareerArc!","Kalamazoo, MI","Click the link in our bio to see currently open Hospitality jobs like ""Manager"" at Panera Bread in Wyoming, MI. #parttime #Restaurant",2022-06-06 18:19:06+00:00,0,0,0,0,click the link in our bio to see currently open hospitality jobs like  manager  at panera bread in wyoming  mi   parttime  restaurant,0,2.6801947370803343e-06,None
510,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",I think it’s time to pull the pitcher,2022-06-06 16:41:10+00:00,0,3,11,0,i think it s time to pull the pitcher,1,0.6826703981316128,Low Risk
511,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",This is gonna be like a 12-10 game isn’t it,2022-06-06 16:33:10+00:00,0,3,10,0,this is gonna be like a       game isn t it,0,0.08719673058301616,None
512,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Great start boys!!!!,2022-06-06 16:10:25+00:00,0,0,4,0,great start boys    ,0,0.0536537991710289,None
513,2196194656,veroyolanda_,193,18387,•29 year old lady Sag ☼ |Taurus ☽ | Cancer ⤒ •Latina •5’2’ with some attitude. •Mexican vanilla. •✨Chronically ill✨ ☼☾ SC-IG: veronicayolanda 👸🏼🌵🌙🖤 ♐︎,Michigan,"It’s so sad that you can’t trust anyone. Like the people I thought I was close with and had a good relationship….Nope. Talking so much shit about me, my relationship, what I do, treating me different.  Like I can’t. I really fuckin can’t.",2022-06-06 12:57:56+00:00,0,0,0,0,it s so sad that you can t trust anyone  like the people i thought i was close with and had a good relationship  nope  talking so much shit about me  my relationship  what i do  treating me different   like i can t  i really fuckin can t ,1,0.9312577283931653,High Risk
514,2337526420,conway__vinny,2376,35917,fly high Diend 🕊 | orioles ravens capitals and Alabama |,"Tuscaloosa, AL","Due to an influx of new mates this account is now a safe space for British people 

🇺🇸🤝🇬🇧",2022-06-06 12:52:04+00:00,2,4,12,0,due to an influx of new mates this account is now a safe space for british people        ,0,0.0018575222487041232,None
515,1070745272458842113,LarryFieldsTCG,235,1673,PT Phoenix 2020 | Twitch Streamer | MTG Grinder | FAB Grinder |,"Grand Rapids, Michigan","Ready for #NRGLAN but havent come close to my deck for modern. Pioneer 75 is locked, modern is a toss up. I just want to play Thoughtseize in both formats",2022-06-06 12:05:27+00:00,0,0,1,0,ready for  nrglan but havent come close to my deck for modern  pioneer    is locked  modern is a toss up  i just want to play thoughtseize in both formats,0,0.0023422989836983576,None
516,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I be wanting to get my hair done but on Saturdays I like to wear a braided ponytail lol,2022-06-06 05:13:59+00:00,0,0,0,0,i be wanting to get my hair done but on saturdays i like to wear a braided ponytail lol,0,0.0011508016742982693,None
517,1149928335797100544,tvnnerb,181,1392,"he/him, bi and secretly a spy 🌶",🤠,when your friend spanks your cars ass ⛽️💦,2022-06-06 03:09:12+00:00,0,0,7,0,when your friend spanks your cars ass    ,0,0.09166105779811895,None
518,2577919497,iAmErikGonzalez,270,13533,Chances Make Champions. Freedom 25.,"Grand Rapids, MI",If you bet Celtics today just stop sports betting 🤣 y’all really thought Golden State was gonna lose AT HOME twice in a row?? 🤦🏽‍♂️,2022-06-06 02:31:40+00:00,0,0,1,0,if you bet celtics today just stop sports betting   y all really thought golden state was gonna lose at home twice in a row        ,0,0.0005532614376380002,None
